# overetch,offset,thickness,sensitivity 
0.252739,-0.049841,29.920191,0.004359
0.290000,-0.010203,29.915354,0.004381
0.317460,-0.042732,29.865183,0.004419
0.336258,-0.016883,29.916767,0.004462
0.362664,-0.086861,29.646621,0.004511
0.361089,-0.084989,29.686613,0.004511
0.173860,0.060515,29.958941,0.004428
0.294691,0.003861,30.029162,0.004404
0.245061,-0.047269,29.887829,0.004351
0.278386,-0.039693,30.319893,0.004429
0.329978,0.192878,29.868663,0.004619
0.330118,0.080038,29.727025,0.004457
0.326883,0.085730,30.181147,0.004520
0.258619,-0.130190,29.848776,0.004411
0.291330,0.037257,30.268354,0.004444
0.353356,-0.097775,29.711796,0.004502
0.384110,0.251534,30.055044,0.004899
0.362873,-0.039717,29.687847,0.004500
0.249579,0.096532,30.144588,0.004439
0.248553,-0.110296,30.058157,0.004418
0.213281,-0.091091,30.328184,0.004447
0.377610,0.275920,29.894691,0.004910
0.300363,-0.019525,29.743961,0.004370
0.245494,0.049274,29.843635,0.004356
0.297610,-0.016206,29.701955,0.004360
0.208354,0.086548,29.747280,0.004383
0.346100,0.132340,30.295827,0.004628
0.341056,-0.161664,29.835169,0.004549
0.366620,-0.015764,29.702188,0.004510
0.285260,-0.221598,29.745407,0.004551
0.339955,-0.156389,29.983896,0.004563
0.268733,0.030038,30.359044,0.004431
0.308231,-0.153342,30.040871,0.004510
0.295720,0.004893,29.963127,0.004396
0.266060,0.053263,30.044337,0.004396
0.288847,0.070768,30.182661,0.004448
0.304726,-0.203780,29.623065,0.004517
0.359684,-0.090950,29.791678,0.004526
0.411270,-0.118160,30.087675,0.004765
0.320038,0.158442,29.820493,0.004538
0.335427,-0.190280,29.783680,0.004568
0.261884,-0.017851,30.265016,0.004405
0.248785,-0.098222,29.958793,0.004393
0.291369,0.096233,30.093298,0.004460
0.217459,0.210013,30.253913,0.004665
0.270032,0.060857,29.874399,0.004379
0.201287,-0.073397,29.733191,0.004358
0.286521,-0.091850,29.921026,0.004406
0.319810,-0.057837,29.666262,0.004400
0.302238,0.157469,29.744920,0.004499
0.314117,0.136124,30.228987,0.004557
0.275175,0.019822,30.054825,0.004390
0.356539,0.093871,29.778466,0.004539
0.250659,0.073723,29.869695,0.004379
0.347828,0.058822,30.206140,0.004553
0.313290,0.110023,30.157585,0.004515
0.248845,-0.025754,29.888144,0.004347
0.305630,-0.045077,30.107718,0.004435
0.265886,-0.041069,30.215660,0.004405
0.290636,-0.113087,29.979492,0.004436
0.257430,0.015674,30.115519,0.004385
0.269588,0.019101,30.251553,0.004413
0.344491,0.056866,30.202175,0.004543
0.297125,-0.031402,29.952043,0.004397
0.316215,0.159151,29.915974,0.004547
0.338112,0.147367,30.287733,0.004627
0.307059,-0.027438,29.614141,0.004363
0.259165,-0.136575,29.981666,0.004438
0.340687,0.077350,30.498030,0.004591
0.288608,-0.109807,30.117157,0.004450
0.296056,-0.238470,29.868402,0.004611
0.205964,-0.079459,29.791537,0.004367
0.333910,-0.170231,29.807201,0.004541
0.299912,0.026132,30.240303,0.004447
0.315791,0.051682,29.665222,0.004401
0.139177,0.067855,30.299510,0.004553
0.245579,-0.056971,29.548683,0.004307
0.369689,0.043378,29.992328,0.004576
0.250218,0.006162,30.222528,0.004395
0.358282,0.020468,29.978021,0.004532
0.271261,-0.007280,30.405654,0.004432
0.317585,-0.037026,30.291092,0.004479
0.310676,0.036794,30.244833,0.004469
0.303119,-0.059470,30.160295,0.004443
0.297290,0.213411,30.405634,0.004692
0.290816,-0.070786,30.198248,0.004437
0.273605,-0.194199,29.889948,0.004515
0.290350,0.170516,29.947621,0.004536
0.318532,0.113053,30.177570,0.004530
0.350482,0.022866,29.716384,0.004473
0.342200,0.082235,30.069438,0.004535
0.269215,0.262538,29.906435,0.004722
0.340903,0.031585,30.033468,0.004498
0.397379,0.060367,29.913674,0.004668
0.273312,-0.008983,29.747424,0.004340
0.370717,-0.166674,30.067373,0.004666
0.375208,-0.042917,29.717503,0.004542
0.294993,0.160446,29.744896,0.004495
0.415599,0.131695,30.244039,0.004852
0.268038,0.102462,29.926696,0.004422
0.388791,0.188278,30.159028,0.004812
0.404429,0.107806,29.675067,0.004694
0.182028,-0.055878,30.371058,0.004459
0.298978,-0.127236,29.838795,0.004439
0.378660,-0.004469,29.914456,0.004580
0.303158,0.197858,30.003172,0.004607
0.290230,0.039011,29.972481,0.004401
0.292941,0.079453,29.867379,0.004415
0.242228,0.009245,29.910418,0.004350
0.277103,0.109841,30.322741,0.004493
0.324870,0.170374,30.427724,0.004655
0.241241,-0.069123,29.831876,0.004353
0.344246,0.241872,29.912570,0.004751
0.296374,-0.114955,29.784692,0.004416
0.326008,-0.048939,29.941809,0.004448
0.299857,-0.005479,30.152343,0.004428
0.301956,-0.059385,30.185964,0.004445
0.395503,0.111534,30.168685,0.004739
0.215903,0.083444,29.682071,0.004365
0.278808,0.091046,29.749606,0.004393
0.310133,0.004213,29.891795,0.004408
0.230227,0.246633,29.812504,0.004683
0.257222,-0.126465,29.969182,0.004424
0.271442,0.114597,30.012451,0.004450
0.347514,0.104333,30.209941,0.004588
0.282255,-0.076498,29.648837,0.004353
0.308348,0.122633,30.486421,0.004569
0.289723,-0.072981,29.909957,0.004396
0.264758,0.088124,29.699739,0.004373
0.268773,-0.137587,29.964360,0.004441
0.249369,-0.018242,30.305916,0.004405
0.265597,0.207163,29.974202,0.004595
0.291118,0.016503,30.051897,0.004405
0.322431,-0.087071,29.848239,0.004445
0.228431,0.021313,30.498291,0.004436
0.187283,-0.035008,30.176410,0.004416
0.321384,-0.013914,30.171323,0.004467
0.299008,0.056004,30.036491,0.004430
0.340591,-0.030311,29.788998,0.004454
0.324556,0.005199,29.795366,0.004421
0.302272,0.083107,30.004376,0.004450
0.344375,0.157786,29.797362,0.004583
0.268079,0.147977,29.955440,0.004485
0.255984,0.049943,30.318172,0.004427
0.306914,-0.200536,29.740858,0.004532
0.392813,-0.058838,30.430829,0.004714
0.319328,-0.197094,29.966605,0.004577
0.190472,0.044647,30.035937,0.004405
0.234088,-0.026909,30.053537,0.004369
0.300127,0.065458,30.290170,0.004474
0.317607,0.067536,30.586354,0.004547
0.296457,0.236299,29.849250,0.004658
0.315154,0.182904,29.701532,0.004551
0.289677,0.046912,29.631172,0.004355
0.322118,0.025237,30.282326,0.004491
0.380734,-0.015975,30.015479,0.004602
0.286539,0.075531,29.996007,0.004423
0.216575,-0.028804,29.783379,0.004335
0.363263,0.248742,29.724895,0.004781
0.407777,0.080293,30.140686,0.004756
0.257686,-0.032785,29.946543,0.004360
0.210202,0.206667,30.167865,0.004652
0.268064,-0.042201,30.242180,0.004410
0.155906,0.178143,30.007999,0.004662
0.221487,-0.077840,29.848377,0.004364
0.298957,0.010030,29.824228,0.004382
0.364297,-0.126636,30.153548,0.004619
0.281813,-0.050345,29.704709,0.004348
0.276853,0.265424,29.849448,0.004722
0.392162,-0.059399,29.916196,0.004634
0.300543,-0.063011,30.066210,0.004428
0.401372,0.077652,29.956458,0.004701
0.331491,-0.109767,30.092408,0.004515
0.294870,0.163813,29.617172,0.004481
0.293916,-0.045470,30.276906,0.004442
0.277597,-0.073149,30.078363,0.004408
0.213535,-0.064368,29.980139,0.004378
0.344837,-0.074623,30.393096,0.004566
0.346976,0.123759,29.732778,0.004537
0.272548,-0.134315,30.070093,0.004455
0.342380,-0.080285,29.923711,0.004495
0.326971,-0.028800,29.753560,0.004419
0.328931,0.050796,30.481147,0.004544
0.308588,0.166992,30.033925,0.004565
0.324282,-0.041129,30.085330,0.004464
0.282659,-0.076895,30.679932,0.004500
0.286529,-0.098469,30.025022,0.004426
0.350344,-0.194098,29.997136,0.004638
0.290262,-0.093723,30.053073,0.004430
0.360179,-0.182260,29.840554,0.004623
0.370933,-0.076329,30.511950,0.004658
0.252382,0.021215,29.835769,0.004345
0.270436,0.114770,29.947960,0.004440
0.389177,0.209080,30.340341,0.004877
0.272317,0.022160,30.268432,0.004418
0.339478,-0.191996,30.105430,0.004627
0.297264,0.032700,29.902375,0.004397
0.346855,0.221743,30.239296,0.004764
0.268474,-0.024709,30.133142,0.004392
0.265126,0.249071,30.012379,0.004702
0.284859,0.131688,29.873030,0.004462
0.194180,0.041573,29.836428,0.004371
0.247602,-0.044951,29.969264,0.004363
0.309784,-0.074869,29.995751,0.004437
0.270702,-0.035551,29.945171,0.004368
0.272105,-0.013840,30.051857,0.004382
0.343211,-0.059847,29.587905,0.004439
0.335369,0.238392,30.064372,0.004749
0.408462,0.032386,30.307772,0.004759
0.226251,-0.131848,30.051482,0.004444
0.257461,0.015207,30.201522,0.004397
0.270592,-0.043502,29.872254,0.004360
0.266584,0.046553,30.223083,0.004418
0.357981,0.147666,30.042821,0.004640
0.356609,-0.007990,30.583570,0.004611
0.364685,-0.197516,30.210221,0.004712
0.377910,-0.054806,30.188418,0.004624
0.274772,0.144264,29.706572,0.004447
0.293301,0.061393,29.742848,0.004384
0.327928,-0.077153,29.983968,0.004470
0.333664,-0.170547,30.040556,0.004575
0.336501,-0.128723,30.306000,0.004573
0.287186,-0.051796,29.829224,0.004372
0.322466,-0.058977,30.103701,0.004468
0.248425,-0.072426,29.817720,0.004354
0.276024,0.051412,30.177369,0.004422
0.307267,-0.015851,29.826208,0.004393
0.320184,0.019044,30.017826,0.004447
0.344988,-0.103152,29.723210,0.004486
0.301707,0.013615,29.770120,0.004379
0.317739,0.117077,30.191959,0.004535
0.312268,-0.194634,30.211715,0.004599
0.430516,0.060720,30.044362,0.004829
0.283032,-0.138202,30.152102,0.004479
0.336086,-0.112362,29.835428,0.004489
0.340553,0.130157,30.073306,0.004579
0.338797,-0.091081,30.300785,0.004548
0.295159,-0.078288,29.824487,0.004393
0.258674,0.045827,30.296144,0.004423
0.251307,-0.094258,30.194341,0.004424
0.316159,-0.094788,30.083742,0.004473
0.333295,-0.136296,30.083628,0.004541
0.332682,0.153047,29.757575,0.004545
0.354790,0.014159,30.380535,0.004579
0.298674,0.239550,30.012269,0.004693
0.360681,-0.033068,30.122378,0.004556
0.258397,0.017751,30.098394,0.004384
0.250407,-0.041036,29.905968,0.004353
0.229144,0.093990,30.154664,0.004438
0.255728,-0.034591,30.178548,0.004392
0.242097,0.067691,30.049729,0.004398
0.272158,0.007543,29.823466,0.004351
0.344046,-0.159520,29.998688,0.004578
0.356443,-0.029149,30.178417,0.004552
0.340461,-0.209622,29.611888,0.004583
0.280428,-0.060906,30.326418,0.004440
0.234254,-0.022020,30.193945,0.004388
0.285748,-0.104757,29.990356,0.004425
0.295139,0.113542,30.086758,0.004482
0.286002,-0.014278,29.719318,0.004348
0.267982,0.097044,29.775296,0.004394
0.256608,0.256962,29.880431,0.004705
0.375311,0.099511,30.040278,0.004638
0.285086,0.292251,29.543237,0.004754
0.345559,-0.028640,30.408206,0.004556
0.303587,0.058032,30.020304,0.004436
0.348292,0.156630,29.768196,0.004586
0.163525,-0.047696,29.804834,0.004402
0.315916,0.140313,30.565040,0.004615
0.321620,-0.148341,29.974587,0.004516
0.441733,-0.083028,30.285082,0.004914
0.314477,0.064418,30.303991,0.004499
0.303888,-0.054553,29.870391,0.004401
0.255916,0.183146,29.801707,0.004519
0.355137,0.218222,30.085234,0.004753
0.294790,-0.117702,29.961801,0.004442
0.290584,-0.113743,29.881038,0.004422
0.374826,0.150314,29.998142,0.004686
0.360208,0.337454,29.616149,0.004990
0.326539,-0.181559,30.034914,0.004576
0.356587,0.098812,30.140786,0.004597
0.233624,-0.015357,30.364280,0.004412
0.247253,-0.029685,30.057970,0.004371
0.358453,0.014085,29.917516,0.004522
0.225505,-0.149044,30.103919,0.004476
0.187329,0.054109,30.062998,0.004419
0.420607,0.088987,29.876573,0.004776
0.310022,0.172481,30.020203,0.004574
0.371384,0.079557,29.904299,0.004589
0.259810,-0.038044,30.081980,0.004381
0.283862,-0.114197,30.116010,0.004449
0.426620,-0.356503,30.130981,0.005239
0.282014,0.003366,29.880326,0.004368
0.281340,0.020721,29.942872,0.004380
0.344400,0.132496,30.042412,0.004586
0.291779,-0.006440,29.887867,0.004379
0.281879,0.239090,30.126159,0.004697
0.338193,0.031935,30.118737,0.004504
0.320903,0.046867,30.233924,0.004490
0.311015,0.035469,30.200393,0.004462
0.325169,-0.062706,29.794128,0.004430
0.327945,-0.108164,29.427563,0.004409
0.393191,0.086136,29.883095,0.004665
0.310308,0.050275,30.111368,0.004455
0.296362,0.116657,30.094474,0.004488
0.418207,-0.203781,30.250982,0.004911
0.351191,-0.218717,30.121607,0.004698
0.243161,0.097118,29.991139,0.004417
0.275879,0.271127,29.639132,0.004706
0.303627,-0.135875,30.240625,0.004512
0.341765,-0.012995,29.850074,0.004465
0.279594,0.005145,29.565586,0.004321
0.258978,0.116217,29.526376,0.004375
0.306560,0.128210,30.329850,0.004550
0.277103,0.058269,30.507887,0.004474
0.245702,0.000081,29.427051,0.004281
0.306908,-0.103384,29.756005,0.004417
0.280251,-0.121057,30.324727,0.004483
0.246815,-0.274357,30.152143,0.004738
0.348993,-0.137051,29.896490,0.004550
0.258521,0.029527,29.446877,0.004295
0.259449,-0.072494,30.024759,0.004387
0.265947,0.084957,30.139925,0.004434
0.195301,0.015790,30.544772,0.004460
0.320832,-0.045865,29.708554,0.004404
0.221293,0.067956,29.741213,0.004357
0.247088,0.056804,30.025618,0.004387
0.260438,0.010035,29.888398,0.004353
0.325911,-0.041694,30.232484,0.004488
0.217528,-0.112404,29.519742,0.004350
0.315387,-0.067535,29.619583,0.004389
0.344733,-0.081592,29.869250,0.004493
0.370516,-0.182585,30.269041,0.004716
0.283399,-0.117133,30.097865,0.004449
0.262093,-0.070008,29.859704,0.004364
0.330004,0.012574,30.449589,0.004528
0.351930,-0.145608,30.218097,0.004614
0.284467,-0.208371,29.713590,0.004520
0.351509,0.017604,29.760519,0.004481
0.129777,-0.053866,29.993146,0.004507
0.284978,0.055370,30.285486,0.004448
0.255480,-0.034394,30.079192,0.004378
0.281316,-0.018757,29.744696,0.004347
0.261132,-0.022101,29.899064,0.004353
0.381566,-0.025810,30.081732,0.004615
0.256309,0.037011,29.543679,0.004311
0.255506,-0.020883,29.769106,0.004332
0.371986,0.146824,30.459007,0.004742
0.242957,-0.147999,30.115056,0.004470
0.366945,-0.041317,29.948118,0.004550
0.357791,0.171901,29.718574,0.004625
0.306459,-0.031058,29.643041,0.004366
0.288993,-0.008287,30.266655,0.004430
0.301239,-0.039387,30.014640,0.004413
0.421262,-0.035312,30.071786,0.004769
0.316577,-0.066389,29.940662,0.004437
0.305302,-0.047425,29.928585,0.004409
0.343311,-0.138198,30.076013,0.004564
0.332556,0.011536,29.835206,0.004444
0.349763,0.107569,30.059833,0.004575
0.252114,0.096823,30.268695,0.004458
0.253589,0.023054,30.321215,0.004415
0.308163,-0.055482,30.289127,0.004468
0.329042,-0.096918,29.728927,0.004447
0.302817,0.222005,29.759529,0.004619
0.353914,-0.089830,30.342527,0.004591
0.299432,-0.077604,29.716719,0.004383
0.303958,0.210751,30.115124,0.004650
0.367871,-0.063602,29.605468,0.004509
0.278601,-0.051023,30.277845,0.004427
0.373942,0.073272,30.062019,0.004616
0.300944,-0.066135,29.913982,0.004408
0.300035,0.092018,30.158115,0.004477
0.271325,0.110273,30.268230,0.004482
0.244730,-0.129998,30.056821,0.004439
0.247346,-0.010626,30.113321,0.004377
0.289277,-0.107387,29.578891,0.004372
0.274980,0.244137,29.728838,0.004647
0.287719,-0.007757,30.031229,0.004395
0.292372,-0.133310,30.144226,0.004482
0.269706,0.204157,30.090288,0.004607
0.284554,0.116159,30.045813,0.004467
0.287289,-0.017819,29.827542,0.004365
0.345327,-0.180107,29.991829,0.004606
0.298456,0.042480,30.309949,0.004462
0.454600,0.076665,29.954537,0.004946
0.294607,0.260925,29.758822,0.004704
0.299324,0.038697,29.790071,0.004387
0.371459,0.040345,29.960471,0.004575
0.328426,0.020104,30.148385,0.004483
0.313463,-0.024279,30.558783,0.004508
0.230744,0.045697,30.441089,0.004439
0.284816,-0.157614,30.220870,0.004515
0.235691,0.114290,29.562623,0.004376
0.314056,0.019514,29.755725,0.004398
0.362679,-0.256414,30.089415,0.004790
0.227946,0.093964,30.218361,0.004448
0.252046,0.129888,30.169383,0.004484
0.273456,-0.001685,30.104039,0.004391
0.417285,0.367203,29.604955,0.005248
0.308643,0.052250,29.790781,0.004408
0.272640,0.041189,29.737643,0.004351
0.350658,0.061075,30.043267,0.004538
0.401576,0.104755,29.726676,0.004688
0.293787,-0.074560,30.364702,0.004467
0.265698,0.208282,30.642513,0.004698
0.381290,0.020045,30.084668,0.004619
0.347349,0.281240,30.047284,0.004872
0.205685,0.038594,30.028627,0.004387
0.296224,0.043153,29.772034,0.004382
0.368446,-0.084963,29.632004,0.004524
0.221373,-0.095832,30.056173,0.004408
0.304330,-0.103890,29.837578,0.004425
0.282816,-0.222276,30.074296,0.004599
0.314505,0.000590,30.482408,0.004500
0.278062,-0.127431,29.980434,0.004438
0.306736,-0.052130,30.130253,0.004442
0.291700,-0.009712,29.676237,0.004349
0.226657,0.026229,29.880848,0.004351
0.304584,0.192976,30.070188,0.004610
0.276406,0.014269,30.076237,0.004392
0.315625,-0.017743,29.844674,0.004409
0.312294,0.172086,29.598951,0.004514
0.319798,-0.071352,30.013151,0.004455
0.325237,0.030058,29.852088,0.004437
0.314621,0.057256,29.815058,0.004424
0.420865,0.152495,29.871352,0.004841
0.282040,-0.122320,30.069961,0.004449
0.385881,0.083929,30.060235,0.004664
0.290242,0.020862,30.137907,0.004418
0.297666,0.226242,29.956527,0.004653
0.280607,0.062236,29.819104,0.004381
0.373267,0.016047,29.991707,0.004578
0.343992,0.016758,29.955143,0.004490
0.297133,0.059319,30.385050,0.004480
0.388497,-0.402247,30.410831,0.005301
0.304921,-0.172681,30.248756,0.004561
0.262290,0.064776,30.103396,0.004410
0.237978,0.082015,29.751261,0.004367
0.357668,0.095943,30.203326,0.004606
0.339866,0.250947,30.563172,0.004863
0.333373,0.184340,30.008711,0.004632
0.364591,-0.068001,29.865223,0.004539
0.328522,0.053751,30.235403,0.004510
0.388223,-0.210164,30.124494,0.004789
0.326537,0.047936,30.158606,0.004491
0.336407,-0.261821,30.114984,0.004750
0.254539,0.016893,29.640125,0.004317
0.174834,-0.029407,30.165704,0.004429
0.180897,-0.094541,29.978103,0.004434
0.313772,-0.137315,29.924913,0.004483
0.272508,-0.014057,29.890367,0.004360
0.188308,-0.104810,30.286746,0.004479
0.240307,0.068168,29.980664,0.004388
0.312608,-0.043877,30.187826,0.004457
0.289308,0.054121,30.108215,0.004427
0.295223,0.058946,30.215334,0.004453
0.349360,0.045861,30.354612,0.004572
0.171521,0.158806,29.832915,0.004556
0.393468,0.128416,30.094512,0.004738
0.243851,0.121571,30.074032,0.004458
0.249213,0.027114,30.138921,0.004389
0.363930,0.094591,30.273821,0.004634
0.231020,0.017346,29.735186,0.004327
0.237261,-0.016621,30.223420,0.004392
0.308937,-0.248649,30.105694,0.004680
0.301084,-0.145685,30.114688,0.004502
0.294559,0.116429,30.245439,0.004508
0.271176,-0.054537,30.511649,0.004455
0.353884,-0.192031,30.141674,0.004665
0.341936,0.033689,30.014311,0.004498
0.333795,-0.080894,29.870439,0.004468
0.253274,0.091807,29.861702,0.004395
0.343279,-0.099522,30.397935,0.004578
0.296657,0.093840,30.393061,0.004508
0.226919,0.088586,29.735850,0.004373
0.295421,-0.064038,30.565872,0.004492
0.275547,0.135184,29.623180,0.004423
0.247378,-0.110523,29.414439,0.004326
0.244428,0.060461,30.122339,0.004403
0.348999,-0.190527,30.217942,0.004663
0.394671,-0.151811,30.114902,0.004736
0.362651,0.080310,29.578548,0.004515
0.282562,-0.160725,30.206144,0.004515
0.326559,-0.056333,29.780344,0.004429
0.340775,0.164807,29.951465,0.004608
0.350828,-0.235210,29.956941,0.004701
0.336468,-0.064946,30.003327,0.004485
0.167485,0.159201,29.865976,0.004570
0.317103,0.060753,29.768424,0.004424
0.368087,0.214309,29.947790,0.004759
0.271754,0.068813,29.665933,0.004357
0.358493,0.051589,30.086984,0.004561
0.223279,0.027384,29.955080,0.004363
0.325407,0.140531,29.863392,0.004529
0.295157,-0.127365,29.732009,0.004419
0.293725,-0.025845,30.468789,0.004465
0.308534,0.046819,30.281321,0.004475
0.334932,0.103897,30.234419,0.004562
0.385419,-0.080030,29.790052,0.004600
0.255698,-0.167657,29.388810,0.004394
